id_avaliacao,id_sessao,nps,csat,comentario,aceitou_pesquisa,score_experiencia,data_avaliacao
22321,89433,10,4,,False,100,2024-10-01 18:58:25
22322,89442,10,5,,True,100,2024-12-27 18:42:42
22323,89461,10,5,,True,100,2024-04-03 20:22:37
22324,89466,9,5,,True,100,2024-12-11 18:15:11
22325,89469,10,5,,True,100,2024-01-12 01:31:42
22326,89473,10,5,,True,100,2024-02-09 11:51:32
22327,89474,10,5,,False,100,2024-02-15 06:05:19
22328,89476,10,5,,True,100,2024-03-22 12:58:22
22329,89484,10,5,,False,100,2024-08-23 15:15:13
22330,89486,10,5,não foi uma boa experiência. o app travou várias vezes. espero melhorias em breve.,False,100,2024-09-19 11:07:21
22331,89495,10,5,,False,100,2024-09-25 08:59:01
22332,89496,10,5,,True,100,2024-10-08 21:16:16
22333,89500,9,5,,False,80,2024-05-24 10:39:41
22334,89507,10,5,,True,100,2024-12-12 18:34:56
22335,89512,6,4,precisa melhorar. não consegui visualizar meu saldo. espero melhorias em breve.,False,50,2024-02-05 10:09:32
22336,89516,10,5,,True,100,2024-03-18 19:22:33
22337,89521,10,5,,False,100,2024-08-09 09:29:43
22338,89535,10,4,,True,100,2024-02-16 14:30:35
22339,89540,9,5,,False,100,2024-03-31 17:04:02
22340,89547,10,5,,True,100,2024-10-24 20:06:09
22341,89549,10,5,,True,100,2024-11-06 21:18:28
22342,89553,10,5,,False,100,2024-01-03 20:24:31
22343,89554,10,5,,False,100,2024-02-26 01:53:40
22344,89560,10,5,,False,100,2024-07-11 20:31:09
22345,89567,10,4,,True,100,2024-04-05 14:12:12
22346,89568,10,5,,False,100,2024-04-16 23:57:26
22347,89571,10,5,,True,100,2024-06-21 07:02:07
22348,89572,10,5,,False,100,2024-08-28 19:31:27
22349,89575,5,2,"poderia ser melhor. fiquei tentando fazer login várias vezes. por favor, resolvam isso.",True,30,2024-12-05 20:28:34
22350,89577,9,5,,False,100,2024-01-24 16:49:16
22351,89578,10,5,o aplicativo está muito lento. já usei outros aplicativos que funcionam melhor.,True,100,2024-03-26 20:00:00
22352,89581,10,5,,False,80,2024-07-29 12:23:53
22353,89582,10,5,,False,100,2024-11-26 09:54:02
22354,89583,9,5,,True,100,2024-12-03 22:44:12
22355,89586,9,5,,False,75,2024-12-26 07:44:31
22356,89587,10,5,,True,98,2024-01-06 10:51:59
22357,89597,9,5,,True,100,2024-08-10 16:00:07
22358,89598,10,5,,False,100,2024-08-15 21:03:26
22359,89599,10,5,,True,100,2024-08-31 19:41:43
22360,89600,10,4,,True,100,2024-10-02 07:06:26
22361,89601,9,5,,False,100,2024-11-22 10:24:00
22362,89602,10,5,,True,100,2024-11-24 13:22:14
22363,89607,10,5,,True,100,2024-03-27 08:29:13
22364,89610,10,5,,False,100,2024-11-01 05:18:36
22365,89611,10,5,,True,100,2024-11-11 09:59:29
22366,89615,10,5,,True,100,2024-02-07 14:09:05
22367,89620,10,5,,False,100,2024-04-12 08:44:47
22368,89627,10,4,,False,100,2024-08-18 20:10:00
22369,89628,10,5,,True,100,2024-10-07 12:44:11
22370,89630,10,5,,True,100,2024-11-07 21:12:25
22371,89632,10,5,,False,88,2024-11-21 21:54:07
22372,89636,10,5,,True,100,2024-08-10 22:38:20
22373,89637,10,5,,False,100,2024-08-31 14:37:05
22374,89642,10,5,,True,100,2024-04-04 07:02:51
22375,89649,10,5,,True,100,2024-07-01 16:09:21
22376,89663,10,4,,False,100,2024-07-03 13:12:08
22377,89665,8,3,"não foi uma boa experiência. não consigo acessar minha conta. por favor, resolvam isso.",False,65,2024-08-14 08:39:59
22378,89667,4,2,tive problemas para autenticar. isso é inaceitável.,True,30,2024-11-01 20:20:21
22379,89676,10,5,,True,100,2024-03-12 07:36:57
22380,89684,10,5,,True,100,2024-07-14 09:04:19
22381,89700,10,5,,True,100,2024-08-02 12:19:24
22382,89712,10,5,,True,88,2024-02-23 08:40:50
22383,89719,10,5,,True,95,2024-07-06 10:12:16
22384,89720,10,5,,False,100,2024-10-08 17:20:25
22385,89722,9,5,,False,100,2024-03-20 22:34:35
22386,89726,10,4,,False,100,2024-07-17 20:42:21
22387,89727,10,5,,True,98,2024-07-31 10:31:36
22388,89730,10,5,,False,100,2024-08-30 17:37:30
22389,89735,10,5,,False,100,2024-12-03 21:11:44
22390,89739,10,5,,False,98,2024-01-06 17:20:52
22391,89740,10,5,,False,100,2024-01-10 12:04:17
22392,89751,10,5,,True,100,2024-11-30 10:06:31
22393,89752,10,5,,False,95,2024-05-26 19:04:46
22394,89760,10,4,,False,100,2024-06-16 14:42:37
22395,89765,10,5,,True,100,2024-12-23 13:38:41
22396,89771,10,5,,True,100,2024-06-17 18:50:18
22397,89776,9,5,,False,100,2024-03-02 22:53:29
22398,89784,10,5,,False,100,2024-06-22 09:41:48
22399,89786,10,5,,True,100,2024-01-03 20:31:37
22400,89788,10,5,,True,100,2024-04-26 19:21:10
22401,89791,10,5,,False,100,2024-09-21 07:46:03
22402,89792,10,5,,True,100,2024-10-01 11:52:07
22403,89795,10,4,,False,100,2024-01-05 13:45:06
22404,89800,10,5,,True,100,2024-03-04 18:48:50
22405,89801,10,5,,False,100,2024-03-19 23:48:56
22406,89803,10,5,,False,100,2024-04-11 19:18:16
22407,89807,8,5,,False,78,2024-10-15 09:43:20
22408,89809,4,2,tive problemas para autenticar. isso é inaceitável.,False,30,2024-10-22 09:52:05
22409,89812,10,5,,False,100,2024-07-18 18:44:38
22410,89813,10,5,,True,100,2024-10-14 18:32:22
22411,89817,10,5,,False,100,2024-06-25 13:10:17
22412,89819,10,5,,True,100,2024-01-16 12:01:43
22413,89822,10,4,,False,100,2024-04-02 04:25:20
22414,89826,10,5,,False,85,2024-08-14 23:15:52
22415,89828,10,5,precisa melhorar. a experiência poderia ser muito melhor.,False,100,2024-09-29 23:08:19
22416,89831,10,5,,True,100,2024-12-25 21:37:55
22417,89833,7,5,,True,70,2024-02-14 20:07:08
22418,89835,10,5,,True,100,2024-04-24 19:36:16
22419,89836,10,5,,False,100,2024-08-05 08:20:15
22420,89839,10,5,,True,100,2024-08-30 21:04:24
22421,89840,10,5,,False,100,2024-12-09 13:44:57
22422,89852,10,5,,True,98,2024-09-26 06:46:03
22423,89854,10,5,"precisa melhorar. a experiência poderia ser muito melhor. por favor, resolvam isso.",False,100,2024-10-28 18:47:19
22424,89860,10,5,,False,100,2024-07-16 17:52:17
22425,89867,10,5,,True,100,2024-10-09 21:04:28
22426,89868,10,5,,True,100,2024-02-14 10:11:32
22427,89872,10,5,,True,100,2024-01-27 21:58:33
22428,89875,6,3,não foi uma boa experiência. o aplicativo não me deixa entrar. vou considerar usar outro banco.,False,48,2024-03-01 09:48:08
22429,89896,10,5,,False,100,2024-06-10 10:26:17
22430,89899,10,5,,False,98,2024-10-29 17:09:29
22431,89901,10,5,,True,100,2024-11-14 14:23:31
22432,89907,9,5,,True,100,2024-04-24 15:31:55
22433,89910,9,5,,True,100,2024-06-22 20:52:13
22434,89916,10,5,,False,100,2024-07-22 18:53:40
22435,89925,10,5,,True,93,2024-09-27 12:42:54
22436,89928,10,5,,False,100,2024-11-05 20:56:38
22437,89931,10,5,não foi uma boa experiência. o aplicativo não me deixa entrar. espero melhorias em breve.,False,88,2024-03-27 08:33:31
22438,89932,10,5,,False,100,2024-06-12 16:27:46
22439,89936,10,5,,True,100,2024-06-28 09:40:50
22440,89941,10,5,,False,100,2024-02-10 07:03:35
22441,89943,10,5,,False,100,2024-04-01 22:39:17
22442,89945,10,4,,True,100,2024-01-23 14:11:42
22443,89949,10,5,,True,100,2024-07-07 17:34:48
22444,89951,10,5,,False,100,2024-09-09 18:50:35
22445,89952,10,5,,True,100,2024-12-24 11:01:11
22446,89954,9,5,,False,100,2024-03-30 10:11:24
22447,89959,10,5,,True,100,2024-11-05 12:28:37
22448,89963,10,5,,True,100,2024-03-27 21:49:30
22449,89975,10,5,,True,100,2024-10-15 19:29:11
22450,89981,10,4,,True,100,2024-07-31 11:44:01
22451,89987,10,5,,False,100,2024-03-01 07:47:33
22452,89991,10,5,,True,100,2024-09-06 21:01:10
22453,89993,10,5,,True,100,2024-12-25 11:05:26
22454,89995,10,5,,False,100,2024-02-05 19:34:16
22455,89996,10,5,,False,100,2024-02-24 22:55:58
22456,89998,4,2,,True,28,2024-04-12 10:35:51
22457,89999,10,4,,False,100,2024-07-01 15:49:58
22458,90000,10,5,,False,100,2024-08-24 11:30:29
22459,90002,10,5,,True,100,2024-11-12 20:25:49
22460,90005,10,5,,False,100,2024-01-10 13:41:58
22461,90006,7,4,precisa melhorar. o aplicativo está muito lento. já usei outros aplicativos que funcionam melhor.,True,60,2024-01-12 15:40:16
22462,90007,10,5,,False,100,2024-01-20 23:57:20
22463,90009,10,5,,True,100,2024-03-01 06:46:29
22464,90018,10,4,,True,100,2024-10-06 15:24:55
22465,90022,10,5,,False,93,2024-02-08 18:47:03
22466,90028,10,5,,False,100,2024-05-10 21:08:26
22467,90029,10,5,,False,100,2024-05-15 18:16:18
22468,90033,10,5,,True,100,2024-06-30 22:20:29
22469,90034,9,5,,False,100,2024-07-15 18:12:03
22470,90036,10,5,,True,100,2024-08-22 21:04:34
22471,90037,9,5,,False,75,2024-11-15 18:11:07
22472,90039,10,5,,True,100,2024-12-22 11:52:38
22473,90045,10,5,,True,100,2024-06-18 00:26:18
22474,90054,10,5,,True,100,2024-08-22 19:30:23
22475,90064,10,5,,True,100,2024-04-24 11:44:13
22476,90070,10,5,,False,100,2024-08-01 14:00:13
22477,90075,10,4,,True,100,2024-11-21 13:06:23
22478,90076,10,4,,False,95,2024-12-27 10:32:43
22479,90077,10,5,,False,100,2024-12-30 21:31:50
22480,90078,10,5,,True,100,2024-01-02 12:28:09
22481,90079,10,5,,True,100,2024-03-04 12:26:26
22482,90082,10,5,,False,100,2024-05-06 16:11:49
22483,90085,10,5,,True,100,2024-11-28 19:55:48
22484,90088,10,5,,False,100,2024-03-04 09:57:47
22485,90095,10,5,,True,100,2024-10-24 17:01:56
22486,90101,10,4,,False,100,2024-11-10 22:41:59
22487,90104,10,5,,False,100,2024-02-08 08:04:01
22488,90106,10,5,,True,100,2024-03-08 12:38:55
22489,90108,9,5,,True,78,2024-04-02 13:38:33
22490,90111,10,5,,False,100,2024-06-03 20:14:32
22491,90113,9,5,,True,100,2024-06-25 08:56:48
22492,90118,10,5,,False,100,2024-10-25 22:40:01
22493,90120,10,5,,False,98,2024-03-27 16:12:11
22494,90128,10,5,,True,100,2024-01-10 12:15:26
22495,90131,10,5,,True,100,2024-03-27 08:44:39
22496,90132,10,5,,False,100,2024-04-10 20:02:18
22497,90142,10,5,,True,100,2024-10-25 11:21:10
22498,90145,10,5,tive vários problemas durante o uso. espero melhorias em breve.,False,100,2024-02-24 06:09:26
22499,90150,10,5,,True,88,2024-04-25 12:19:27
22500,90158,10,5,,True,100,2024-12-21 13:08:11
22501,90159,10,5,,False,100,2024-01-10 19:09:23
22502,90161,10,5,,True,100,2024-05-24 17:44:40
22503,90166,10,5,,True,100,2024-04-03 16:40:18
22504,90168,10,5,,True,100,2024-06-17 21:10:34
22505,90173,10,5,,False,100,2024-04-21 12:24:25
22506,90174,10,5,,False,100,2024-08-23 16:54:39
22507,90176,10,5,,True,100,2024-02-14 20:31:17
22508,90179,10,5,,False,100,2024-04-30 09:47:38
22509,90180,10,5,,False,100,2024-08-09 04:33:50
22510,90182,9,4,,False,100,2024-10-20 18:59:13
22511,90185,10,5,,False,100,2024-09-16 20:58:49
22512,90195,10,5,,True,98,2024-10-13 12:32:32
22513,90198,10,4,,True,100,2024-11-26 13:25:07
22514,90200,10,5,,True,100,2024-01-05 08:31:03
22515,90204,10,5,,True,100,2024-02-13 11:12:37
22516,90206,9,5,,False,83,2024-03-04 09:48:43
22517,90207,10,5,,False,100,2024-03-10 00:13:52
22518,90216,10,5,,True,100,2024-09-24 09:39:06
22519,90220,10,5,,True,100,2024-11-27 21:14:41
22520,90225,9,5,,True,100,2024-11-19 22:44:15
22521,90230,10,5,,False,100,2024-09-13 09:06:35
22522,90231,10,5,,True,100,2024-10-04 16:44:16
22523,90236,10,5,,False,100,2024-01-23 22:17:45
22524,90237,10,5,,True,83,2024-02-16 06:07:17
22525,90241,10,5,,False,100,2024-08-29 13:39:28
22526,90243,10,4,,False,100,2024-01-03 18:28:58
22527,90245,10,5,,True,100,2024-04-22 08:43:53
22528,90252,10,5,,True,100,2024-03-10 23:17:10
22529,90253,10,5,,False,100,2024-03-15 18:34:40
22530,90258,4,2,,False,30,2024-05-20 21:54:18
22531,90265,10,5,,True,100,2024-11-07 14:31:36
22532,90267,9,5,,True,100,2024-12-13 23:33:15
22533,90268,10,5,,False,100,2024-01-10 23:36:31
22534,90276,9,5,,True,100,2024-05-13 08:26:12
22535,90278,9,5,,False,100,2024-05-24 18:12:01
22536,90279,10,5,,False,100,2024-06-17 14:00:39
22537,90281,10,5,,True,100,2024-11-27 07:16:30
22538,90283,10,4,,False,85,2024-01-15 10:34:43
22539,90286,10,5,,False,100,2024-08-20 23:02:24
22540,90289,5,3,,False,40,2024-04-01 19:26:39
22541,90290,8,4,,False,70,2024-05-06 18:35:46
22542,90293,10,5,,False,100,2024-12-25 00:32:22
22543,90296,10,5,,False,100,2024-04-03 21:38:49
22544,90298,10,5,,True,88,2024-07-18 11:06:22
22545,90302,9,5,,False,100,2024-06-14 20:21:05
22546,90303,10,4,,False,100,2024-11-16 20:31:21
22547,90315,10,4,,True,100,2024-07-20 08:30:17
22548,90319,10,5,,False,100,2024-08-26 19:46:53
22549,90320,10,4,,True,100,2024-09-08 05:32:15
22550,90327,10,5,,True,100,2024-06-20 18:23:28
22551,90331,10,5,,True,100,2024-12-10 09:31:57
22552,90333,10,4,,False,100,2024-12-12 20:53:49
22553,90335,9,5,,False,75,2024-10-08 15:13:13
22554,90336,10,5,,True,100,2024-01-03 11:39:45
22555,90338,9,5,,False,100,2024-02-06 09:22:09
22556,90341,10,5,,True,100,2024-03-10 07:21:20
22557,90344,10,5,,False,100,2024-04-04 17:05:08
22558,90346,7,3,precisa melhorar. o aplicativo não me deixa entrar.,False,58,2024-04-10 14:18:59
22559,90348,10,5,,True,98,2024-08-02 08:39:46
22560,90350,10,5,,True,100,2024-10-10 07:10:17
22561,90351,10,5,,True,100,2024-12-06 16:41:43
22562,90352,8,5,,False,73,2024-12-16 20:52:58
22563,90355,10,5,,True,100,2024-07-17 00:00:14
22564,90358,7,4,,False,58,2024-09-01 16:59:04
22565,90363,10,5,,False,100,2024-08-04 08:49:13
22566,90364,10,4,,False,100,2024-08-27 15:36:11
22567,90367,10,5,,True,100,2024-10-29 16:00:48
22568,90380,9,5,,False,78,2024-10-19 15:03:32
22569,90384,10,5,,True,100,2024-11-30 14:08:46
22570,90385,10,5,,True,100,2024-01-08 20:10:10
22571,90388,10,5,,True,100,2024-05-01 11:32:38
22572,90389,10,5,,False,100,2024-05-25 00:45:15
22573,90390,10,5,,False,100,2024-06-12 07:35:47
22574,90392,10,5,,False,100,2024-07-14 13:31:33
22575,90396,10,5,,True,100,2024-11-15 20:27:54
22576,90400,10,5,,False,100,2024-04-08 18:52:32
22577,90407,10,5,,True,100,2024-12-31 20:52:54
22578,90411,10,5,,True,100,2024-11-13 18:07:11
22579,90418,10,5,,True,100,2024-02-13 12:51:38
22580,90422,10,5,,False,100,2024-04-25 21:59:20
22581,90424,10,5,,True,100,2024-05-21 19:34:34
22582,90427,10,5,,False,100,2024-09-05 22:36:34
22583,90431,10,4,,True,100,2024-11-21 20:04:33
22584,90435,10,5,,True,100,2024-02-06 14:55:03
22585,90437,10,5,,True,100,2024-03-05 11:31:52
22586,90438,10,5,,False,100,2024-03-08 13:13:59
22587,90441,10,5,,True,100,2024-08-06 18:07:47
22588,90443,10,5,,False,100,2024-10-27 13:43:24
22589,90444,10,5,,True,100,2024-12-25 19:16:44
22590,90451,10,5,,False,100,2024-10-10 13:21:15
22591,90454,9,5,,True,100,2024-07-01 07:10:07
22592,90456,4,2,estou desapontado. o aplicativo não me deixa entrar. já usei outros aplicativos que funcionam melhor.,True,30,2024-08-16 17:35:15
22593,90458,10,5,,True,100,2024-12-25 20:18:10
22594,90463,9,5,,True,100,2024-02-07 18:26:25
22595,90466,10,5,,False,100,2024-04-04 19:45:23
22596,90477,10,5,,True,100,2024-11-04 20:13:41
22597,90482,10,5,,False,100,2024-01-25 08:45:42
22598,90483,9,5,,True,100,2024-02-04 20:57:58
22599,90484,10,5,,False,100,2024-03-03 23:00:21
22600,90488,10,5,,True,100,2024-04-19 19:47:04
22601,90495,10,5,,False,100,2024-06-27 14:33:33
22602,90500,10,5,,False,100,2024-09-05 17:25:18
22603,90503,10,5,,True,100,2024-10-27 12:31:44
22604,90510,10,5,,False,100,2024-09-05 19:16:14
22605,90511,10,5,,False,100,2024-09-15 08:14:31
22606,90512,10,5,,False,100,2024-10-03 19:12:55
22607,90521,10,5,,False,100,2024-05-13 10:09:10
22608,90532,3,2,"decepcionante. fiquei tentando fazer login várias vezes. por favor, resolvam isso.",False,20,2024-01-22 11:42:25
22609,90536,10,5,,True,100,2024-07-11 15:55:10
22610,90538,10,5,,False,100,2024-12-05 20:18:08
22611,90547,9,5,,False,100,2024-08-05 11:44:35
22612,90551,10,5,,True,100,2024-11-06 10:08:51
22613,90552,10,5,,False,100,2024-12-30 21:50:27
22614,90554,10,5,,True,100,2024-02-26 18:53:54
22615,90556,10,5,,True,100,2024-04-14 12:53:36
22616,90559,10,5,,True,98,2024-07-03 19:35:55
22617,90563,10,5,,False,100,2024-02-26 10:42:09
22618,90566,10,5,,True,100,2024-06-25 21:01:41
22619,90567,9,5,,True,90,2024-07-18 15:07:25
22620,90571,9,5,,False,73,2024-09-21 16:30:54
22621,90572,10,5,,False,100,2024-09-26 05:28:22
22622,90574,10,5,,False,100,2024-11-05 23:29:35
22623,90576,10,5,,False,100,2024-12-27 10:07:08
22624,90577,10,5,,False,100,2024-01-02 17:07:49
22625,90580,10,5,,True,100,2024-08-01 13:43:47
22626,90582,10,5,,False,100,2024-11-25 19:53:11
22627,90594,9,5,,False,100,2024-10-30 22:23:41
22628,90595,10,5,,True,100,2024-12-03 15:17:18
22629,90597,10,5,,False,100,2024-01-02 07:06:27
22630,90599,10,5,,True,100,2024-02-01 17:43:32
22631,90606,10,5,,False,100,2024-07-06 10:21:26
22632,90607,10,5,,True,100,2024-09-02 16:54:31
22633,90609,10,5,,True,100,2024-10-15 08:12:18
22634,90610,10,5,,True,100,2024-10-22 13:05:45
22635,90611,10,5,,True,100,2024-10-31 12:27:27
22636,90614,9,5,,True,100,2024-01-03 16:56:16
22637,90620,10,5,,True,100,2024-07-06 10:32:37
22638,90626,10,5,,False,100,2024-11-15 03:20:20
22639,90631,10,5,,False,100,2024-06-19 06:05:53
22640,90633,10,5,,False,100,2024-12-06 20:25:08
22641,90647,10,4,,False,100,2024-01-02 12:55:08
22642,90653,8,5,não foi uma boa experiência. o pagamento do boleto não foi reconhecido.,False,70,2024-03-03 22:17:54
22643,90655,10,5,,False,100,2024-04-23 08:15:38
22644,90658,9,5,,True,100,2024-05-12 17:23:02
22645,90661,10,5,,True,100,2024-06-17 14:15:59
22646,90662,10,5,,True,100,2024-06-26 15:24:35
22647,90667,10,5,,False,95,2024-10-28 13:15:42
22648,90669,9,5,,False,100,2024-11-25 07:11:56
22649,90671,10,5,,False,98,2024-11-25 20:32:01
22650,90677,10,5,,True,100,2024-01-10 13:26:26
22651,90679,10,5,,False,100,2024-08-05 19:38:27
22652,90682,10,5,,False,100,2024-01-06 16:58:09
22653,90684,10,5,,True,100,2024-03-11 21:20:07
22654,90685,10,4,,True,100,2024-03-15 23:04:16
22655,90686,10,5,,True,100,2024-04-22 21:30:06
22656,90691,10,5,,True,100,2024-01-16 07:32:51
22657,90695,10,5,,False,100,2024-05-11 15:16:14
22658,90705,10,5,,True,100,2024-11-26 12:58:00
22659,90708,10,4,,False,100,2024-03-12 18:49:25
22660,90709,10,5,,True,100,2024-03-21 19:13:58
22661,90724,8,3,tive dificuldades. o aplicativo está muito lento. vou considerar usar outro banco.,False,68,2024-05-10 07:27:29
22662,90725,10,5,,True,100,2024-12-05 09:01:09
22663,90726,10,5,,False,100,2024-12-08 18:33:50
22664,90729,10,5,,True,100,2024-02-10 17:48:09
22665,90732,10,5,,False,100,2024-05-22 17:30:17
22666,90733,10,5,,False,100,2024-06-16 13:48:56
22667,90737,10,4,,False,100,2024-08-26 04:35:06
22668,90742,10,5,,True,100,2024-10-14 21:46:07
22669,90753,8,5,,False,73,2024-09-19 10:35:52
22670,90754,10,5,,True,88,2024-10-05 10:47:40
22671,90756,10,5,,False,100,2024-10-21 19:26:53
22672,90758,10,5,,True,100,2024-02-26 11:16:38
22673,90761,10,5,,False,100,2024-04-25 20:27:15
22674,90762,9,5,,True,100,2024-07-02 21:33:57
22675,90763,10,5,,False,100,2024-07-17 09:29:06
22676,90764,10,4,,True,100,2024-07-30 18:59:17
22677,90768,10,4,,False,100,2024-12-01 18:10:33
22678,90771,10,5,,True,85,2024-04-02 08:45:17
22679,90772,10,5,,True,93,2024-09-10 19:07:29
22680,90779,10,5,,True,100,2024-03-14 21:57:36
22681,90780,10,5,,False,100,2024-05-02 18:23:25
22682,90787,10,5,,False,93,2024-06-19 08:14:52
22683,90788,10,5,,False,100,2024-10-12 18:53:45
22684,90790,10,5,,True,100,2024-10-31 00:23:57
22685,90793,10,4,,False,100,2024-08-07 20:59:20
22686,90796,10,5,,False,100,2024-03-01 19:24:31
22687,90800,10,5,,True,93,2024-07-11 13:41:42
22688,90801,10,5,,False,100,2024-09-27 13:22:25
22689,90802,10,5,,False,100,2024-10-01 22:18:01
22690,90805,10,5,,False,100,2024-11-11 19:29:48
22691,90814,9,4,,True,100,2024-05-30 21:13:48
22692,90816,10,5,,False,100,2024-06-29 14:20:18
22693,90819,10,5,,True,100,2024-08-09 18:57:26
22694,90820,10,5,,False,100,2024-08-20 19:13:09
22695,90821,10,5,,True,100,2024-09-16 18:12:01
22696,90822,10,5,,True,100,2024-10-05 19:38:53
22697,90823,10,5,,True,100,2024-10-07 15:18:41
22698,90825,10,5,,False,100,2024-11-03 19:07:12
22699,90826,10,4,,True,100,2024-01-15 09:32:36
22700,90828,10,5,,True,100,2024-09-17 11:14:29
22701,90834,10,5,,False,100,2024-08-22 12:16:37
22702,90835,9,5,,False,100,2024-11-30 20:39:48
22703,90842,10,5,,False,100,2024-04-18 01:40:14
22704,90845,10,5,,False,100,2024-09-19 13:42:16
22705,90851,10,4,,False,100,2024-07-02 19:32:44
22706,90854,9,5,,True,100,2024-03-28 10:11:35
22707,90858,10,5,,True,100,2024-08-31 17:05:36
22708,90861,10,5,,False,100,2024-12-09 21:36:17
22709,90862,10,5,,False,95,2024-03-26 22:55:56
22710,90867,10,5,,True,100,2024-03-24 05:04:50
22711,90870,10,5,,False,100,2024-08-07 22:35:59
22712,90873,10,5,,True,100,2024-12-25 20:54:17
22713,90875,10,5,,True,85,2024-06-02 16:42:13
22714,90878,9,5,,False,100,2024-02-03 17:28:11
22715,90881,10,5,,True,100,2024-03-15 15:17:30
22716,90883,10,5,,False,100,2024-05-27 17:45:39
22717,90884,10,5,,True,100,2024-07-01 22:57:58
22718,90886,10,5,,False,88,2024-07-12 04:32:22
22719,90888,10,5,,True,100,2024-08-06 21:48:09
22720,90890,10,5,,False,100,2024-10-17 05:14:09
22721,90899,10,5,,True,100,2024-09-01 16:06:47
22722,90900,10,5,,True,100,2024-09-25 21:13:55
22723,90901,10,5,,False,100,2024-10-07 19:46:09
22724,90902,9,5,,False,100,2024-11-08 07:23:57
22725,90903,10,5,,False,100,2024-12-01 20:25:37
22726,90907,10,5,,True,100,2024-04-22 13:22:03
22727,90913,4,2,estou desapontado. tive problemas para autenticar. isso é inaceitável.,False,30,2024-08-26 23:07:20
22728,90918,10,5,,True,100,2024-05-17 11:57:47
22729,90919,10,5,,True,100,2024-07-09 17:10:19
22730,90921,10,4,,False,100,2024-10-03 19:36:49
22731,90922,8,5,,False,78,2024-10-15 20:30:54
22732,90925,10,5,,False,100,2024-01-07 15:36:33
22733,90927,10,5,,False,100,2024-01-14 08:22:55
22734,90928,10,5,,True,100,2024-02-21 17:48:07
22735,90930,10,5,,False,100,2024-04-03 15:08:39
22736,90932,10,5,,False,100,2024-05-06 18:36:11
22737,90933,9,5,,False,83,2024-05-06 20:25:29
22738,90949,10,5,,True,100,2024-07-12 19:00:34
22739,90951,10,5,,True,100,2024-01-09 22:29:23
22740,90954,10,4,,False,100,2024-05-24 19:14:11
22741,90971,10,5,,True,100,2024-10-01 17:49:05
22742,90974,10,5,,False,100,2024-12-03 09:57:07
22743,90982,10,5,,False,100,2024-04-04 11:37:05
22744,90989,10,4,tive dificuldades. o aplicativo está muito lento. isso é inaceitável.,True,100,2024-11-16 16:25:32
22745,90995,10,4,,True,100,2024-07-05 09:40:14
22746,90997,10,5,,True,95,2024-02-26 17:42:44
22747,90998,10,5,,False,100,2024-03-10 16:59:03
22748,91000,10,5,,True,100,2024-05-15 15:19:42
22749,91004,10,5,,True,100,2024-11-21 21:38:12
22750,91007,10,5,,False,100,2024-01-11 15:24:36
22751,91013,10,5,,True,100,2024-03-15 22:45:17
22752,91015,10,5,,True,100,2024-03-29 13:46:28
22753,91017,9,5,,False,75,2024-04-22 18:12:05
22754,91018,10,5,,False,100,2024-04-28 15:07:43
22755,91019,10,5,,False,100,2024-05-09 14:16:10
22756,91032,10,5,,False,93,2024-09-14 14:21:47
22757,91033,10,5,,False,100,2024-10-02 20:37:45
22758,91037,10,5,,False,100,2024-11-10 09:52:34
22759,91041,10,5,,True,100,2024-01-25 17:03:46
22760,91045,10,5,,False,100,2024-05-31 08:03:41
22761,91046,10,5,,False,95,2024-06-04 15:33:39
22762,91047,10,5,,False,100,2024-06-12 22:26:58
22763,91049,10,5,o aplicativo está muito lento. vou considerar usar outro banco.,True,100,2024-11-06 18:28:21
22764,91051,10,5,,True,100,2024-02-03 15:51:43
22765,91052,10,5,,False,100,2024-02-23 05:33:57
22766,91065,10,5,,False,100,2024-08-15 19:48:07
22767,91070,10,5,,True,88,2024-10-28 16:12:52
22768,91082,10,5,,False,100,2024-11-29 19:35:37
22769,91088,10,5,,True,100,2024-04-04 07:01:17
22770,91091,10,5,,True,100,2024-08-15 23:23:31
22771,91097,10,5,,False,100,2024-12-23 14:54:18
22772,91099,10,5,,False,100,2024-04-20 00:13:40
22773,91110,9,5,,True,100,2024-09-14 18:31:03
22774,91113,4,1,não fui bem atendido. fiquei tentando fazer login várias vezes.,False,30,2024-11-26 13:24:02
22775,91114,10,5,,False,100,2024-02-10 10:41:27
22776,91119,10,5,,False,100,2024-06-08 13:41:23
22777,91122,10,5,,False,100,2024-08-26 19:38:31
22778,91126,10,5,,True,100,2024-12-15 12:43:03
22779,91128,9,5,,True,100,2024-03-08 06:04:31
22780,91129,8,5,,False,68,2024-05-20 08:20:52
22781,91131,10,5,,False,100,2024-10-28 17:05:44
22782,91135,10,5,,False,100,2024-05-08 20:52:38
22783,91142,10,5,,False,100,2024-12-05 21:51:39
22784,91145,10,5,,True,100,2024-08-03 08:38:26
22785,91146,10,5,,True,100,2024-03-11 10:11:04
22786,91150,10,5,,True,100,2024-02-10 13:04:59
22787,91152,10,5,,False,100,2024-03-03 06:59:10
22788,91154,10,5,,False,100,2024-04-04 15:23:27
22789,91162,10,5,,False,100,2024-01-24 16:01:54
22790,91165,10,5,,False,100,2024-08-05 18:37:18
22791,91167,10,5,,False,100,2024-10-17 12:10:52
22792,91168,10,5,,False,100,2024-11-18 18:04:31
22793,91169,10,5,,True,100,2024-12-23 19:25:28
22794,91177,9,5,,False,100,2024-01-05 15:33:03
